Remember	Naming	Terms	involving Imaginary Numbers
 Remember	Naming	Factors	involving Imaginary Numbers
 Remember	Naming	Algebraic Expressions	involving Imaginary Numbers
 Remember	Naming	Variables	involving Imaginary Numbers
 Remember	Naming	Functions	involving Imaginary Numbers
 Remember	Sequencing	Terms	involving Imaginary Numbers
 Remember	Sequencing	Factors	involving Imaginary Numbers
 Remember	Sequencing	Algebraic Expressions	involving Imaginary Numbers
 Remember	Sequencing	Variables	involving Imaginary Numbers
 Remember	Sequencing	Functions	involving Imaginary Numbers
 Remember	Ordering	Terms	involving Imaginary Numbers
 Remember	Ordering	Factors	involving Imaginary Numbers
 Remember	Ordering	Algebraic Expressions	involving Imaginary Numbers
 Remember	Ordering	Variables	involving Imaginary Numbers
 Remember	Ordering	Functions	involving Imaginary Numbers
 Remember	Adding	Terms	involving Imaginary Numbers
 Remember	Adding	Factors	involving Imaginary Numbers
 Remember	Adding	Algebraic Expressions	involving Imaginary Numbers
 Remember	Adding	Variables	involving Imaginary Numbers
 Remember	Adding	Functions	involving Imaginary Numbers
 Remember	Subtracting	Terms	involving Imaginary Numbers
 Remember	Subtracting	Factors	involving Imaginary Numbers
 Remember	Subtracting	Algebraic Expressions	involving Imaginary Numbers
 Remember	Subtracting	Variables	involving Imaginary Numbers
 Remember	Subtracting	Functions	involving Imaginary Numbers
 Remember	Multiplying	Terms	involving Imaginary Numbers
 Remember	Multiplying	Factors	involving Imaginary Numbers
 Remember	Multiplying	Algebraic Expressions	involving Imaginary Numbers
 Remember	Multiplying	Variables	involving Imaginary Numbers
 Remember	Multiplying	Functions	involving Imaginary Numbers
 Remember	Dividing	Terms	involving Imaginary Numbers
 Remember	Dividing	Factors	involving Imaginary Numbers
 Remember	Dividing	Algebraic Expressions	involving Imaginary Numbers
 Remember	Dividing	Variables	involving Imaginary Numbers
 Remember	Dividing	Functions	involving Imaginary Numbers
 Remember	Negating	Terms	involving Imaginary Numbers
 Remember	Negating	Factors	involving Imaginary Numbers
 Remember	Negating	Algebraic Expressions	involving Imaginary Numbers
 Remember	Negating	Variables	involving Imaginary Numbers
 Remember	Negating	Functions	involving Imaginary Numbers
 Remember	Exponentiating	Terms	involving Imaginary Numbers
 Remember	Exponentiating	Factors	involving Imaginary Numbers
 Remember	Exponentiating	Algebraic Expressions	involving Imaginary Numbers
 Remember	Exponentiating	Variables	involving Imaginary Numbers
 Remember	Exponentiating	Functions	involving Imaginary Numbers
 Remember	Grouping	Terms	involving Imaginary Numbers
 Remember	Grouping	Factors	involving Imaginary Numbers
 Remember	Grouping	Algebraic Expressions	involving Imaginary Numbers
 Remember	Grouping	Variables	involving Imaginary Numbers
 Remember	Grouping	Functions	involving Imaginary Numbers
 Evaluate	Naming	Terms	involving Imaginary Numbers
 Evaluate	Naming	Factors	involving Imaginary Numbers
 Evaluate	Naming	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Naming	Variables	involving Imaginary Numbers
 Evaluate	Naming	Functions	involving Imaginary Numbers
 Evaluate	Sequencing	Terms	involving Imaginary Numbers
 Evaluate	Sequencing	Factors	involving Imaginary Numbers
 Evaluate	Sequencing	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Sequencing	Variables	involving Imaginary Numbers
 Evaluate	Sequencing	Functions	involving Imaginary Numbers
 Evaluate	Ordering	Terms	involving Imaginary Numbers
 Evaluate	Ordering	Factors	involving Imaginary Numbers
 Evaluate	Ordering	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Ordering	Variables	involving Imaginary Numbers
 Evaluate	Ordering	Functions	involving Imaginary Numbers
 Evaluate	Adding	Terms	involving Imaginary Numbers
 Evaluate	Adding	Factors	involving Imaginary Numbers
 Evaluate	Adding	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Adding	Variables	involving Imaginary Numbers
 Evaluate	Adding	Functions	involving Imaginary Numbers
 Evaluate	Subtracting	Terms	involving Imaginary Numbers
 Evaluate	Subtracting	Factors	involving Imaginary Numbers
 Evaluate	Subtracting	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Subtracting	Variables	involving Imaginary Numbers
 Evaluate	Subtracting	Functions	involving Imaginary Numbers
 Evaluate	Multiplying	Terms	involving Imaginary Numbers
 Evaluate	Multiplying	Factors	involving Imaginary Numbers
 Evaluate	Multiplying	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Multiplying	Variables	involving Imaginary Numbers
 Evaluate	Multiplying	Functions	involving Imaginary Numbers
 Evaluate	Dividing	Terms	involving Imaginary Numbers
 Evaluate	Dividing	Factors	involving Imaginary Numbers
 Evaluate	Dividing	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Dividing	Variables	involving Imaginary Numbers
 Evaluate	Dividing	Functions	involving Imaginary Numbers
 Evaluate	Negating	Terms	involving Imaginary Numbers
 Evaluate	Negating	Factors	involving Imaginary Numbers
 Evaluate	Negating	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Negating	Variables	involving Imaginary Numbers
 Evaluate	Negating	Functions	involving Imaginary Numbers
 Evaluate	Exponentiating	Terms	involving Imaginary Numbers
 Evaluate	Exponentiating	Factors	involving Imaginary Numbers
 Evaluate	Exponentiating	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Exponentiating	Variables	involving Imaginary Numbers
 Evaluate	Exponentiating	Functions	involving Imaginary Numbers
 Evaluate	Grouping	Terms	involving Imaginary Numbers
 Evaluate	Grouping	Factors	involving Imaginary Numbers
 Evaluate	Grouping	Algebraic Expressions	involving Imaginary Numbers
 Evaluate	Grouping	Variables	involving Imaginary Numbers
 Evaluate	Grouping	Functions	involving Imaginary Numbers
 Create	Naming	Terms	involving Imaginary Numbers
 Create	Naming	Factors	involving Imaginary Numbers
 Create	Naming	Algebraic Expressions	involving Imaginary Numbers
 Create	Naming	Variables	involving Imaginary Numbers
 Create	Naming	Functions	involving Imaginary Numbers
 Create	Sequencing	Terms	involving Imaginary Numbers
 Create	Sequencing	Factors	involving Imaginary Numbers
 Create	Sequencing	Algebraic Expressions	involving Imaginary Numbers
 Create	Sequencing	Variables	involving Imaginary Numbers
 Create	Sequencing	Functions	involving Imaginary Numbers
 Create	Ordering	Terms	involving Imaginary Numbers
 Create	Ordering	Factors	involving Imaginary Numbers
 Create	Ordering	Algebraic Expressions	involving Imaginary Numbers
 Create	Ordering	Variables	involving Imaginary Numbers
 Create	Ordering	Functions	involving Imaginary Numbers
 Create	Adding	Terms	involving Imaginary Numbers
 Create	Adding	Factors	involving Imaginary Numbers
 Create	Adding	Algebraic Expressions	involving Imaginary Numbers
 Create	Adding	Variables	involving Imaginary Numbers
 Create	Adding	Functions	involving Imaginary Numbers
 Create	Subtracting	Terms	involving Imaginary Numbers
 Create	Subtracting	Factors	involving Imaginary Numbers
 Create	Subtracting	Algebraic Expressions	involving Imaginary Numbers
 Create	Subtracting	Variables	involving Imaginary Numbers
 Create	Subtracting	Functions	involving Imaginary Numbers
 Create	Multiplying	Terms	involving Imaginary Numbers
 Create	Multiplying	Factors	involving Imaginary Numbers
 Create	Multiplying	Algebraic Expressions	involving Imaginary Numbers
 Create	Multiplying	Variables	involving Imaginary Numbers
 Create	Multiplying	Functions	involving Imaginary Numbers
 Create	Dividing	Terms	involving Imaginary Numbers
 Create	Dividing	Factors	involving Imaginary Numbers
 Create	Dividing	Algebraic Expressions	involving Imaginary Numbers
 Create	Dividing	Variables	involving Imaginary Numbers
 Create	Dividing	Functions	involving Imaginary Numbers
 Create	Negating	Terms	involving Imaginary Numbers
 Create	Negating	Factors	involving Imaginary Numbers
 Create	Negating	Algebraic Expressions	involving Imaginary Numbers
 Create	Negating	Variables	involving Imaginary Numbers
 Create	Negating	Functions	involving Imaginary Numbers
 Create	Exponentiating	Terms	involving Imaginary Numbers
 Create	Exponentiating	Factors	involving Imaginary Numbers
 Create	Exponentiating	Algebraic Expressions	involving Imaginary Numbers
 Create	Exponentiating	Variables	involving Imaginary Numbers
 Create	Exponentiating	Functions	involving Imaginary Numbers
 Create	Grouping	Terms	involving Imaginary Numbers
 Create	Grouping	Factors	involving Imaginary Numbers
 Create	Grouping	Algebraic Expressions	involving Imaginary Numbers
 Create	Grouping	Variables	involving Imaginary Numbers
 Create	Grouping	Functions	involving Imaginary Numbers
 Understand	Naming	Terms	involving Imaginary Numbers
 Understand	Naming	Factors	involving Imaginary Numbers
 Understand	Naming	Algebraic Expressions	involving Imaginary Numbers
 Understand	Naming	Variables	involving Imaginary Numbers
 Understand	Naming	Functions	involving Imaginary Numbers
 Understand	Sequencing	Terms	involving Imaginary Numbers
 Understand	Sequencing	Factors	involving Imaginary Numbers
 Understand	Sequencing	Algebraic Expressions	involving Imaginary Numbers
 Understand	Sequencing	Variables	involving Imaginary Numbers
 Understand	Sequencing	Functions	involving Imaginary Numbers
 Understand	Ordering	Terms	involving Imaginary Numbers
 Understand	Ordering	Factors	involving Imaginary Numbers
 Understand	Ordering	Algebraic Expressions	involving Imaginary Numbers
 Understand	Ordering	Variables	involving Imaginary Numbers
 Understand	Ordering	Functions	involving Imaginary Numbers
 Understand	Adding	Terms	involving Imaginary Numbers
 Understand	Adding	Factors	involving Imaginary Numbers
 Understand	Adding	Algebraic Expressions	involving Imaginary Numbers
 Understand	Adding	Variables	involving Imaginary Numbers
 Understand	Adding	Functions	involving Imaginary Numbers
 Understand	Subtracting	Terms	involving Imaginary Numbers
 Understand	Subtracting	Factors	involving Imaginary Numbers
 Understand	Subtracting	Algebraic Expressions	involving Imaginary Numbers
 Understand	Subtracting	Variables	involving Imaginary Numbers
 Understand	Subtracting	Functions	involving Imaginary Numbers
 Understand	Multiplying	Terms	involving Imaginary Numbers
 Understand	Multiplying	Factors	involving Imaginary Numbers
 Understand	Multiplying	Algebraic Expressions	involving Imaginary Numbers
 Understand	Multiplying	Variables	involving Imaginary Numbers
 Understand	Multiplying	Functions	involving Imaginary Numbers
 Understand	Dividing	Terms	involving Imaginary Numbers
 Understand	Dividing	Factors	involving Imaginary Numbers
 Understand	Dividing	Algebraic Expressions	involving Imaginary Numbers
 Understand	Dividing	Variables	involving Imaginary Numbers
 Understand	Dividing	Functions	involving Imaginary Numbers
 Understand	Negating	Terms	involving Imaginary Numbers
 Understand	Negating	Factors	involving Imaginary Numbers
 Understand	Negating	Algebraic Expressions	involving Imaginary Numbers
 Understand	Negating	Variables	involving Imaginary Numbers
 Understand	Negating	Functions	involving Imaginary Numbers
 Understand	Exponentiating	Terms	involving Imaginary Numbers
 Understand	Exponentiating	Factors	involving Imaginary Numbers
 Understand	Exponentiating	Algebraic Expressions	involving Imaginary Numbers
 Understand	Exponentiating	Variables	involving Imaginary Numbers
 Understand	Exponentiating	Functions	involving Imaginary Numbers
 Understand	Grouping	Terms	involving Imaginary Numbers
 Understand	Grouping	Factors	involving Imaginary Numbers
 Understand	Grouping	Algebraic Expressions	involving Imaginary Numbers
 Understand	Grouping	Variables	involving Imaginary Numbers
 Understand	Grouping	Functions	involving Imaginary Numbers
 Apply	Naming	Terms	involving Imaginary Numbers
 Apply	Naming	Factors	involving Imaginary Numbers
 Apply	Naming	Algebraic Expressions	involving Imaginary Numbers
 Apply	Naming	Variables	involving Imaginary Numbers
 Apply	Naming	Functions	involving Imaginary Numbers
 Apply	Sequencing	Terms	involving Imaginary Numbers
 Apply	Sequencing	Factors	involving Imaginary Numbers
 Apply	Sequencing	Algebraic Expressions	involving Imaginary Numbers
 Apply	Sequencing	Variables	involving Imaginary Numbers
 Apply	Sequencing	Functions	involving Imaginary Numbers
 Apply	Ordering	Terms	involving Imaginary Numbers
 Apply	Ordering	Factors	involving Imaginary Numbers
 Apply	Ordering	Algebraic Expressions	involving Imaginary Numbers
 Apply	Ordering	Variables	involving Imaginary Numbers
 Apply	Ordering	Functions	involving Imaginary Numbers
 Apply	Adding	Terms	involving Imaginary Numbers
 Apply	Adding	Factors	involving Imaginary Numbers
 Apply	Adding	Algebraic Expressions	involving Imaginary Numbers
 Apply	Adding	Variables	involving Imaginary Numbers
 Apply	Adding	Functions	involving Imaginary Numbers
 Apply	Subtracting	Terms	involving Imaginary Numbers
 Apply	Subtracting	Factors	involving Imaginary Numbers
 Apply	Subtracting	Algebraic Expressions	involving Imaginary Numbers
 Apply	Subtracting	Variables	involving Imaginary Numbers
 Apply	Subtracting	Functions	involving Imaginary Numbers
 Apply	Multiplying	Terms	involving Imaginary Numbers
 Apply	Multiplying	Factors	involving Imaginary Numbers
 Apply	Multiplying	Algebraic Expressions	involving Imaginary Numbers
 Apply	Multiplying	Variables	involving Imaginary Numbers
 Apply	Multiplying	Functions	involving Imaginary Numbers
 Apply	Dividing	Terms	involving Imaginary Numbers
 Apply	Dividing	Factors	involving Imaginary Numbers
 Apply	Dividing	Algebraic Expressions	involving Imaginary Numbers
 Apply	Dividing	Variables	involving Imaginary Numbers
 Apply	Dividing	Functions	involving Imaginary Numbers
 Apply	Negating	Terms	involving Imaginary Numbers
 Apply	Negating	Factors	involving Imaginary Numbers
 Apply	Negating	Algebraic Expressions	involving Imaginary Numbers
 Apply	Negating	Variables	involving Imaginary Numbers
 Apply	Negating	Functions	involving Imaginary Numbers
 Apply	Exponentiating	Terms	involving Imaginary Numbers
 Apply	Exponentiating	Factors	involving Imaginary Numbers
 Apply	Exponentiating	Algebraic Expressions	involving Imaginary Numbers
 Apply	Exponentiating	Variables	involving Imaginary Numbers
 Apply	Exponentiating	Functions	involving Imaginary Numbers
 Apply	Grouping	Terms	involving Imaginary Numbers
 Apply	Grouping	Factors	involving Imaginary Numbers
 Apply	Grouping	Algebraic Expressions	involving Imaginary Numbers
 Apply	Grouping	Variables	involving Imaginary Numbers
